id,local,age,employed,home_x,home_y,work_start,work_dur,work_part,education_start,education_dur,education_part,leisure_start,leisure_dur,leisure_part,shop_start,shop_dur,shop_part,work_id,work_x,work_y
7085268,Avenches,55,True,2569719,1192663,33,24,0,110,12,0,70,12,0,109,3,1,305262,2577012,1183419
7131841,Avenches,17,False,2571190,1191530,0,0,0,40,0,1,82,10,0,112,8,0,170219,2578920,1183565
7071494,Avenches,35,True,2570249,1192993,108,28,1,50,16,0,112,2,0,64,4,0,339379,2572074,1189860
7010017,Avenches,4,False,2569620,1191920,0,0,0,81,20,0,96,38,0,118,1,0,8555,2612802,1260053
6459214,Avenches,34,True,2569974,1192668,66,67,1,86,48,0,87,22,0,106,2,1,360720,2602814,1199429
6655636,Avenches,68,False,2570092,1192747,85,14,0,65,4,0,58,26,0,94,2,1,125922,2569860,1192347
6681963,Avenches,59,True,2569457,1189247,39,56,1,104,3,0,123,6,0,88,0,1,242304,2528648,1162584
6682578,Avenches,42,True,2570010,1192712,50,8,1,104,3,0,75,25,0,114,1,0,83189,2571184,1191542
7113202,Avenches,56,False,2569987,1192752,42,56,0,0,0,0,103,10,0,68,0,1,105296,2570476,1193703
6682461,Avenches,40,False,2570043,1192223,42,56,0,0,0,0,66,1,0,50,14,1,174093,2574986,1196413
6682956,Avenches,57,True,2569676,1191705,80,2,0,110,12,0,108,11,1,101,1,1,350140,2561338,1204461
6600090,Avenches,71,False,2569476,1192035,82,6,0,93,3,0,60,3,0,95,5,0,379898,2561520,1185379
6682737,Avenches,82,False,2569522,1191827,64,14,0,60,8,0,72,10,0,100,1,0,175271,2575566,1183296
6458682,Avenches,82,False,2569551,1191842,85,2,0,65,48,0,62,4,1,80,4,1,220466,2503148,1116151
7116904,Avenches,19,True,2569392,1189322,100,64,0,57,12,0,126,7,0,65,6,0,176400,2571654,1181410
6326576,Avenches,29,True,2569619,1192221,76,20,1,120,48,0,71,14,1,101,4,0,160895,2723358,1256034
6681849,Avenches,45,True,2570046,1192576,70,38,1,110,12,0,113,6,1,83,1,1,355858,2569666,1192548
7074629,Avenches,14,False,2569766,1192598,0,0,0,48,19,1,50,25,1,90,2,0,379898,2561520,1185379
6459287,Avenches,28,True,2569815,1192662,94,18,0,50,21,1,98,5,1,86,11,1,339989,2551328,1168880
6682752,Avenches,16,True,2569288,1191997,0,0,0,80,6,1,108,8,0,112,1,0,32034,2562538,1185453
6681809,Avenches,45,True,2569729,1192535,42,29,1,50,12,0,74,12,1,96,2,0,32988,2578154,1183597
6682796,Avenches,46,True,2569128,1192011,25,1,1,104,18,0,73,2,0,98,14,0,105296,2570476,1193703
7012132,Avenches,1,False,2570020,1191559,0,0,0,76,28,0,113,0,0,100,0,0,362912,2601700,1200723
6326542,Avenches,69,False,2569845,1192690,84,3,0,58,48,0,84,6,0,96,11,0,376733,2569996,1192407
6982636,Avenches,33,True,2570773,1191669,50,64,1,78,48,0,108,14,0,106,11,0,231916,2570248,1192993
6923719,Avenches,19,False,2569719,1192663,96,20,0,70,36,1,124,0,0,64,2,0,375045,2567904,1192932
7090890,Avenches,62,True,2569766,1192598,78,56,1,108,6,0,93,26,0,86,2,0,105296,2570476,1193703
6682913,Avenches,44,False,2569740,1191983,42,56,0,0,0,0,92,14,0,66,3,0,201953,2574976,1195441
6682841,Avenches,51,True,2569627,1192576,37,28,0,107,30,0,50,1,0,62,22,0,104634,2602080,1199660
6444157,Avenches,24,True,2569933,1192690,78,57,1,44,63,0,106,8,0,87,6,0,156043,2663906,1225011
6955828,Avenches,52,False,2569570,1192037,42,56,0,0,0,0,86,12,0,66,9,0,105296,2570476,1193703
6682521,Avenches,14,False,2569982,1192679,0,0,0,82,23,1,80,5,0,104,2,0,13128,2538248,1182397
6601019,Avenches,81,False,2570647,1194772,85,14,0,60,8,0,69,39,1,88,0,1,40462,2561810,1185740
6682527,Avenches,38,True,2569592,1192838,39,34,1,118,12,0,119,4,0,46,6,0,113825,2575054,1195844
6682624,Avenches,3,False,2569878,1192610,0,0,0,48,22,0,110,19,0,82,9,0,278671,2568958,1191930
6994561,Avenches,26,False,2569522,1191827,64,51,0,48,25,0,37,18,1,82,0,0,92908,2683906,1252118
6459015,Avenches,68,False,2569033,1189198,65,14,0,60,48,0,86,5,0,57,1,0,13025,2577894,1194748
6326602,Avenches,35,True,2570855,1191774,83,60,0,50,48,0,83,4,0,62,1,0,15313,2578298,1183659
6682706,Avenches,0,False,2569632,1191797,0,0,0,52,13,0,56,10,0,64,2,0,375777,2561040,1204703
6459026,Avenches,26,True,2569570,1192136,48,70,1,86,22,0,116,12,1,63,3,0,247244,2569712,1192128
6326679,Avenches,44,True,2569933,1192690,77,9,0,104,0,0,100,13,0,57,2,0,129360,2550726,1167862
6326587,Avenches,52,True,2569608,1192200,43,10,1,108,12,0,78,4,0,80,10,0,70900,2561728,1185484
6986382,Avenches,4,False,2569369,1191504,0,0,0,47,13,0,109,8,0,70,1,0,378859,2557186,1175379
6326446,Avenches,29,True,2570125,1193665,79,53,1,48,20,0,86,10,0,83,0,0,88194,2572500,1181906
6326361,Avenches,41,True,2569618,1192165,100,2,0,110,48,0,128,22,1,107,4,0,101932,2577972,1194723
6682721,Avenches,54,True,2569655,1192134,79,6,0,108,3,0,99,5,1,80,1,0,105573,2567690,1190740
6326540,Avenches,32,True,2569959,1192459,66,66,1,50,14,0,118,18,1,114,3,1,93897,2567822,1190658
6681949,Avenches,31,True,2569632,1191797,46,20,1,114,14,0,90,16,1,58,2,0,132982,2561596,1185272
6682622,Avenches,46,False,2569766,1192598,42,56,0,0,0,0,86,4,0,88,2,1,372378,2569616,1192194
6946442,Avenches,37,True,2569685,1192500,40,56,1,110,23,0,66,16,0,64,5,0,94495,2528304,1162929
6326422,Avenches,54,True,2569740,1192262,27,30,1,103,7,0,62,3,0,115,0,1,374356,2569120,1201069
6682614,Avenches,19,True,2569421,1192313,44,2,0,120,11,0,134,21,0,74,3,0,22082,2602444,1202664
6682952,Avenches,12,False,2569487,1192467,0,0,0,50,22,1,110,16,0,67,9,0,140011,2533526,1156060
6459092,Avenches,43,True,2569728,1192086,46,7,1,110,18,0,74,2,0,64,3,0,32034,2562538,1185453
7047682,Avenches,44,False,2569480,1191837,42,56,0,0,0,0,120,1,1,66,2,0,632028,2566934,1196952
6459136,Avenches,63,False,2569796,1191707,42,56,0,0,0,0,108,20,0,54,6,0,208929,2507662,1137851
6682295,Avenches,8,False,2569650,1192521,0,0,0,86,22,0,95,1,1,98,2,0,349856,2561924,1204802
6682421,Avenches,8,False,2570010,1192646,0,0,0,48,14,1,84,8,1,80,0,0,16111,2571052,1187016
6436062,Avenches,42,True,2569878,1192664,44,29,1,110,12,0,122,12,0,120,1,0,197340,2562156,1186268
6921079,Avenches,21,True,2569715,1192233,46,54,0,77,18,1,118,6,1,68,0,0,134987,2567880,1191500
6458989,Avenches,80,False,2569815,1191950,65,6,0,93,4,0,60,6,0,65,4,1,176777,2556596,1175526
6682645,Avenches,34,True,2570138,1192774,80,2,0,50,14,0,99,15,0,106,2,0,368386,2599754,1198982
6682683,Avenches,17,False,2569650,1192521,0,0,0,78,6,0,118,25,1,105,0,0,125922,2569860,1192347
6326473,Avenches,41,True,2569582,1192083,87,26,0,110,8,0,92,4,1,74,5,1,292869,2577036,1183660
6682415,Avenches,12,False,2569719,1192663,0,0,0,44,50,1,105,11,0,100,20,0,128372,2569872,1192805
6681736,Avenches,41,True,2569933,1192690,44,26,1,110,30,0,79,3,0,80,0,0,255499,2573092,1190450
7030806,Avenches,46,True,2569118,1192328,36,62,0,103,12,0,115,4,0,51,4,0,350293,2569688,1191954
6682583,Avenches,53,True,2569962,1192723,42,21,0,103,8,0,121,4,0,112,12,0,56684,2561880,1185639
6458745,Avenches,27,True,2569256,1191911,59,22,1,77,34,0,116,1,1,109,2,1,374473,2561514,1187205
6682182,Avenches,44,True,2569635,1191930,43,38,1,110,8,0,110,4,1,119,1,0,374429,2538570,1152483
6681805,Avenches,22,True,2569128,1192011,28,30,1,78,12,0,112,14,0,70,1,0,339501,2602296,1200074
6326404,Avenches,50,True,2569128,1192011,45,6,1,107,12,0,106,42,0,52,3,1,516913,2563160,1196455
6682949,Avenches,26,False,2569681,1189191,42,0,0,77,12,1,76,6,1,65,0,0,282020,2567606,1197508
6326346,Avenches,48,True,2569431,1189314,43,26,1,96,10,0,74,16,0,110,20,0,382537,2569734,1192310
6682000,Avenches,30,True,2569934,1194729,79,34,0,48,55,0,116,0,1,95,2,1,295638,2537824,1152806
6682672,Avenches,29,False,2569724,1192628,65,64,0,50,35,0,124,3,0,56,8,0,302724,2566642,1188078
6458771,Avenches,69,False,2569345,1192304,85,6,0,93,8,0,52,0,0,61,6,1,105296,2570476,1193703
7075454,Avenches,1,False,2569525,1191728,0,0,0,44,26,0,94,33,0,102,1,0,172451,2574986,1196413
6649546,Avenches,72,False,2569618,1192054,85,2,0,58,48,0,117,39,0,57,2,0,449648,2569834,1192143
6923723,Avenches,12,False,2569719,1192663,0,0,0,78,12,1,118,6,1,94,2,0,391379,2569668,1192151
6682369,Avenches,48,True,2569637,1192682,79,3,1,103,0,0,102,14,1,100,1,1,105296,2570476,1193703
6681966,Avenches,23,True,2569878,1192610,42,33,0,72,12,0,126,7,0,49,4,1,461985,2569626,1192177
6682945,Avenches,43,True,2569974,1192668,43,2,0,110,12,0,119,10,0,60,3,0,25904,2575828,1197751
6633687,Avenches,25,True,2569845,1192690,46,18,1,77,48,0,38,12,0,62,4,0,25904,2575828,1197751
6681794,Avenches,25,False,2569847,1191794,42,51,0,70,20,1,105,10,0,59,2,1,32034,2562538,1185453
6682937,Avenches,94,False,2567968,1192947,85,6,0,60,8,0,118,6,1,48,2,1,176400,2571654,1181410
6627047,Avenches,0,False,2569811,1191813,0,0,0,50,24,0,116,14,0,102,6,0,240511,2613696,1260523
6459318,Avenches,69,False,2569818,1191869,65,3,0,59,8,0,90,24,0,54,8,0,97735,2535742,1153547
6681747,Avenches,8,False,2567381,1192543,0,0,0,46,22,1,72,6,0,92,4,0,125922,2569860,1192347
6326351,Avenches,61,True,2569644,1192071,52,55,0,112,30,0,78,12,1,102,1,1,368942,2561514,1187205
6682298,Avenches,16,True,2569650,1192521,0,0,1,48,22,0,112,6,0,98,1,0,81761,2561792,1185371
6681770,Avenches,42,True,2569377,1189379,44,16,1,110,3,0,103,0,1,52,2,0,134987,2567880,1191500
6682754,Avenches,17,True,2569885,1192248,0,0,0,81,24,0,70,16,0,118,2,0,49305,2567968,1192947
6681690,Avenches,18,True,2569966,1192656,0,0,0,48,24,0,78,84,0,84,2,0,83189,2571184,1191542
7083439,Avenches,27,True,2569695,1192622,86,20,0,83,23,0,82,18,0,76,10,1,376639,2578104,1183936
7059290,Avenches,0,False,2569632,1191797,0,0,0,82,28,0,78,14,0,80,1,0,368950,2570686,1186758
6682665,Avenches,19,True,2569081,1191922,92,26,1,50,24,0,80,7,0,96,0,1,348926,2569580,1192293
6682365,Avenches,42,True,2569740,1192197,43,30,1,107,8,0,75,3,0,106,2,0,375697,2569734,1192310
6600091,Avenches,70,False,2569476,1192035,84,2,0,60,48,0,73,2,0,76,7,0,118465,2539480,1179750
6681818,Avenches,51,True,2569641,1192117,44,28,1,56,18,0,108,2,0,68,1,0,156395,2574880,1196387
6459063,Avenches,77,False,2569443,1189180,82,14,0,60,8,0,82,6,1,96,0,1,195368,2684118,1252275
7082576,Avenches,49,True,2570010,1192712,34,42,1,104,12,0,92,12,1,60,4,0,18898,2557336,1179262
7032030,Avenches,19,True,2569845,1192690,43,59,1,104,30,0,94,8,1,81,4,0,295297,2538090,1158690
6601069,Avenches,45,True,2569878,1192610,36,31,1,104,12,0,93,10,0,64,2,0,248172,2596750,1198215
6458880,Avenches,24,True,2569762,1192181,74,56,0,74,26,0,110,30,0,70,18,0,40939,2581838,1200291
6459040,Avenches,64,False,2569466,1192356,42,56,0,0,0,0,60,20,0,62,2,0,89840,2575808,1190567
6458686,Avenches,66,False,2569751,1192163,64,14,0,60,8,0,48,8,1,90,2,0,376639,2578104,1183936
6682448,Avenches,43,True,2569802,1192611,82,26,1,108,8,0,92,2,1,90,4,0,456423,2569712,1191966
6682745,Avenches,51,True,2569170,1192085,96,34,1,104,12,0,52,8,0,97,2,0,440724,2569776,1193237
6459326,Avenches,62,False,2569649,1192122,42,56,0,0,0,0,92,50,0,75,8,1,109789,2567530,1191039
6682619,Avenches,49,True,2569766,1192598,46,8,0,112,48,0,70,18,0,64,1,0,355858,2569666,1192548
6682808,Avenches,20,True,2569510,1191874,90,34,0,49,11,0,59,4,0,77,3,0,32034,2562538,1185453
6682675,Avenches,73,False,2569724,1192628,94,6,0,60,8,0,62,5,0,92,2,0,105296,2570476,1193703
6681898,Avenches,29,False,2569913,1191871,42,20,0,116,52,0,73,18,1,79,5,1,22303,2577258,1182887
6682187,Avenches,15,False,2569962,1192723,0,0,0,48,16,0,105,6,0,91,5,0,317273,2566252,1195345
6682034,Avenches,54,True,2569878,1192664,48,1,1,108,6,0,75,2,0,91,1,0,379269,2577504,1183044
6957955,Avenches,17,False,2569698,1191830,0,0,1,49,24,0,104,7,0,102,2,0,346503,2575144,1196948
6326528,Avenches,24,True,2570342,1194391,40,57,1,120,51,0,126,10,0,106,0,1,167537,2500162,1116281
6621279,Avenches,56,True,2569285,1189195,42,29,1,107,18,0,85,6,0,93,8,0,1755,2561220,1185426
6458933,Avenches,22,True,2569878,1192664,102,18,1,86,29,0,55,2,1,50,4,0,383513,2555014,1189100
6681580,Avenches,40,True,2569250,1192125,85,18,0,108,12,0,113,4,0,74,2,0,113825,2575054,1195844
6929251,Avenches,58,True,2569068,1191947,80,20,1,56,8,0,118,14,0,110,1,0,229072,2572474,1181687
6682379,Avenches,28,True,2569925,1192720,50,57,1,44,41,0,126,6,1,45,2,0,455130,2552044,1182508
6643559,Avenches,43,True,2569655,1191688,46,26,0,103,12,0,124,12,1,101,2,0,250783,2569626,1189125
6682493,Avenches,56,True,2569309,1189351,50,35,0,103,23,0,108,5,0,64,4,0,368942,2561514,1187205
6681831,Avenches,47,True,2569460,1192271,48,10,1,110,3,0,94,6,1,57,4,1,32988,2578154,1183597
1069770,Avenches,85,False,2569239,1190194,85,3,0,59,4,0,100,0,1,60,4,1,381487,2561420,1185607
7116171,Avenches,34,True,2569415,1191810,54,52,0,50,30,0,122,18,1,56,1,1,52700,2568710,1197239
6682267,Avenches,51,True,2569802,1192611,44,58,0,108,48,0,52,4,1,82,12,0,100777,2575544,1184809
7046280,Avenches,22,False,2569942,1192624,81,64,0,59,25,1,58,24,1,53,2,0,461985,2569626,1192177
6458712,Avenches,73,False,2570698,1191707,94,14,0,60,8,0,81,0,1,96,2,0,105985,2575486,1197521
6326580,Avenches,41,True,2569878,1192610,50,62,0,103,12,0,68,36,0,68,2,1,8555,2612802,1260053
6458739,Avenches,74,True,2569908,1192381,62,6,0,0,0,0,68,23,1,59,6,1,167989,2574988,1196238
6326387,Avenches,70,False,2569582,1191885,82,3,0,60,3,0,61,14,0,74,1,0,32034,2562538,1185453
6326364,Avenches,75,False,2569128,1192011,64,14,0,60,48,0,60,6,0,61,6,0,356404,2569138,1192268
6682114,Avenches,57,True,2569688,1192604,52,28,0,110,30,0,82,11,0,86,0,0,339844,2569928,1192125
6458791,Avenches,70,False,2569517,1192275,84,14,0,60,8,0,88,46,0,46,3,1,99419,2561770,1185675
7050525,Avenches,49,False,2569878,1192664,42,56,0,0,0,0,96,10,1,74,4,1,81511,2550782,1167950
6682138,Avenches,11,False,2569575,1192416,0,0,0,82,12,1,86,10,0,99,1,0,127811,2561292,1204426
6459200,Avenches,25,True,2570906,1191794,42,28,0,50,22,1,104,2,1,99,2,0,3053,2561184,1186129
6682554,Avenches,23,False,2569845,1192690,48,0,0,48,30,1,114,8,1,54,3,0,145495,2554872,1188828
6682649,Avenches,47,True,2569959,1192459,62,11,1,110,12,0,109,3,0,64,0,0,485134,2570048,1192507
6623701,Avenches,59,True,2569548,1192035,46,0,0,110,12,0,75,0,0,66,1,0,375577,2568016,1191675
6458942,Avenches,76,False,2569537,1192298,84,3,0,60,4,0,57,14,0,63,0,0,175227,2500190,1116472
6326499,Avenches,56,True,2569522,1191827,48,30,1,107,48,0,99,7,0,84,2,1,26832,2570712,1189658
6682746,Avenches,47,True,2569170,1192085,50,57,1,96,12,0,102,3,1,99,3,0,170196,2599350,1199390
6682299,Avenches,17,True,2569650,1192521,0,0,0,46,13,0,82,12,1,78,20,0,231916,2570248,1192993
6682887,Avenches,20,True,2569128,1192011,44,34,1,86,20,0,71,38,1,52,8,0,235503,2569048,1192201
6681860,Avenches,41,True,2570010,1192646,82,15,0,110,0,0,110,16,1,66,3,1,94067,2602298,1199259
7026762,Avenches,0,False,2570813,1191741,0,0,0,49,23,0,95,21,0,56,0,0,105296,2570476,1193703
6963719,Avenches,48,True,2569966,1192656,86,29,0,110,6,0,120,4,0,64,3,0,97970,2538028,1154676
7003605,Avenches,42,True,2569740,1192197,46,22,0,118,12,0,50,6,1,76,6,0,100103,2556606,1175701
6682966,Avenches,29,True,2569911,1191936,34,76,1,43,11,0,74,6,0,78,1,0,372286,2561988,1186356
6682380,Avenches,54,True,2569925,1192720,50,27,1,96,48,0,70,3,0,104,1,0,29061,2576266,1191213
7043046,Avenches,43,True,2569959,1192459,102,17,1,107,48,0,69,2,0,119,6,0,57508,2561440,1204593
6458950,Avenches,82,False,2569880,1191477,94,6,0,65,4,0,88,12,0,56,1,0,376653,2577928,1184621
6682479,Avenches,17,False,2571190,1191530,0,0,0,43,27,1,80,18,0,64,5,0,105296,2570476,1193703
6624667,Avenches,40,True,2569855,1191790,80,22,1,107,3,0,113,10,0,92,2,0,309376,2539714,1181402
7123853,Avenches,54,True,2569733,1191811,44,4,1,50,0,0,72,4,0,108,4,0,78969,2575280,1197197
6459358,Avenches,57,True,2569788,1191734,46,17,1,108,12,0,114,22,0,60,1,1,360814,2599272,1199991
6437580,Avenches,21,True,2569940,1191539,38,26,1,77,48,0,110,14,1,85,0,1,295638,2537824,1152806
6682501,Avenches,20,True,2569454,1189361,40,28,1,43,16,0,120,9,1,105,4,0,339379,2572074,1189860
6435809,Avenches,25,True,2569610,1191810,78,31,1,76,41,0,109,7,1,100,23,0,175227,2500190,1116472
6682929,Avenches,20,False,2569853,1191861,42,20,0,53,56,0,65,5,0,74,8,0,170247,2577274,1183377
6623880,Avenches,70,False,2569969,1191526,64,14,0,59,8,0,116,2,1,63,0,1,100455,2532066,1157564
6326690,Avenches,57,True,2569610,1191810,116,2,1,96,0,0,61,0,0,78,1,0,219263,2574906,1196402
6642190,Avenches,23,True,2569170,1192085,94,4,0,78,22,0,73,5,0,62,1,0,26832,2570712,1189658
7026959,Avenches,48,True,2568714,1192443,36,20,1,110,12,0,72,12,0,104,2,0,117394,2553124,1216113
7084465,Avenches,44,True,2569227,1192216,34,40,1,56,12,0,117,10,0,70,2,0,89840,2575808,1190567
6326544,Avenches,61,True,2569878,1192664,80,5,0,50,30,0,74,5,0,74,2,0,57508,2561440,1204593
6326555,Avenches,42,True,2569548,1192035,38,66,1,110,23,0,111,0,0,58,6,0,129332,2569560,1192118
6458706,Avenches,63,True,2569544,1191859,46,30,1,72,12,0,114,12,0,80,2,0,233027,2575248,1201445
6934006,Avenches,48,True,2569666,1192548,44,32,1,104,12,0,106,6,0,85,1,1,298968,2568958,1191930
6458690,Avenches,67,False,2570138,1192774,85,14,0,60,3,0,71,8,0,58,1,1,31018,2722946,1256369
6459341,Avenches,51,False,2569377,1189379,42,56,0,0,0,0,52,14,1,68,0,0,105296,2570476,1193703
6681847,Avenches,20,False,2570046,1192576,42,20,0,100,24,0,110,36,1,116,2,0,197851,2561656,1186930
6989414,Avenches,7,False,2569731,1192546,0,0,0,43,19,1,71,22,1,72,8,0,25904,2575828,1197751
6682203,Avenches,2,False,2569081,1191922,0,0,0,49,26,0,122,1,0,112,6,0,21554,2570846,1181239
7133193,Avenches,38,True,2569815,1192662,66,6,1,104,6,0,121,30,0,91,2,1,251456,2564562,1195868
7001914,Avenches,26,True,2569503,1191818,36,36,1,46,24,0,53,3,1,107,2,1,109018,2576856,1183267
7040064,Avenches,6,False,2569797,1191857,0,0,0,49,12,1,120,18,1,96,0,0,242831,2688666,1252268
6326632,Avenches,35,True,2569655,1192134,46,56,1,120,16,0,96,25,1,100,1,1,81506,2528794,1163499
6459321,Avenches,67,False,2570010,1192646,94,6,0,65,3,0,90,4,1,55,1,0,13563,2539480,1179750
6999611,Avenches,19,True,2569740,1191983,76,24,1,82,41,0,109,8,0,76,1,0,382765,2577680,1204997
6326469,Avenches,53,True,2569382,1189355,37,24,1,110,48,0,104,39,0,94,1,0,467776,2575512,1197543
6682127,Avenches,5,False,2569575,1192416,0,0,0,79,16,0,86,16,0,80,1,0,99297,2533728,1155318
6927254,Avenches,19,True,2569058,1191968,54,32,1,76,30,0,99,4,1,76,0,0,141165,2601120,1197505
6627494,Avenches,62,True,2569908,1192381,40,10,0,112,0,0,114,-113,1,103,4,1,170242,2575436,1183260
7039763,Avenches,18,True,2569748,1192206,0,0,0,80,10,0,120,56,0,77,2,0,197851,2561656,1186930
6682686,Avenches,63,True,2570103,1192497,46,62,1,110,48,0,70,6,0,42,2,0,456423,2569712,1191966
7084667,Avenches,4,False,2569592,1192838,0,0,0,82,21,0,112,12,0,90,1,0,130236,2578370,1183774
6326755,Avenches,44,True,2570726,1193355,77,26,0,72,6,0,90,6,0,88,1,0,356404,2569138,1192268
6682935,Avenches,42,True,2570010,1192646,75,28,1,103,48,0,73,6,0,56,0,0,383095,2563518,1186769
6626055,Avenches,76,False,2569627,1192576,94,3,0,93,8,0,69,0,1,103,3,1,100753,2554894,1188020
6682068,Avenches,24,True,2570046,1192682,48,67,0,52,11,0,81,2,0,76,2,0,94067,2602298,1199259
6458889,Avenches,45,True,2569878,1192610,44,54,1,104,6,0,103,0,0,62,4,0,17254,2566994,1222135
6617155,Avenches,77,False,2569560,1192539,82,6,0,60,8,0,53,6,1,68,2,1,175227,2500190,1116472
6326434,Avenches,21,True,2569170,1192085,84,15,1,119,28,0,68,4,0,59,2,1,308904,2595318,1197385
7087266,Avenches,50,True,2569436,1189222,82,2,1,103,48,0,112,11,0,58,4,0,377154,2555366,1188705
7068308,Avenches,49,True,2569081,1191922,44,55,0,110,12,0,103,12,0,80,12,0,368950,2570686,1186758
6682855,Avenches,5,False,2569377,1189379,0,0,0,80,54,0,78,15,0,90,6,0,282020,2567606,1197508
7059326,Avenches,46,True,2569749,1191785,46,70,0,72,12,0,78,28,0,102,2,1,366722,2599482,1199020
6458879,Avenches,52,True,2569878,1192610,77,69,1,103,30,0,96,25,1,52,2,0,128372,2569872,1192805
6459012,Avenches,39,False,2569737,1192559,42,56,0,0,0,0,92,4,0,58,6,0,102080,2596996,1198647
6682414,Avenches,39,False,2569719,1192663,42,56,0,0,0,0,66,0,0,105,3,0,25904,2575828,1197751
6681609,Avenches,12,False,2569740,1192274,0,0,0,53,7,1,98,4,0,86,0,0,32034,2562538,1185453
6681774,Avenches,35,True,2569878,1192610,78,52,1,50,63,0,76,2,0,73,0,0,375577,2568016,1191675
6459235,Avenches,25,True,2569964,1191569,42,38,0,50,22,0,126,16,0,53,2,0,197340,2562156,1186268
7007681,Avenches,7,False,2569170,1192085,0,0,0,46,6,1,114,14,0,72,0,0,308569,2724510,1254162
6961718,Avenches,61,True,2571015,1191627,78,57,1,107,23,0,90,16,0,50,2,0,443550,2554766,1188763
6682066,Avenches,55,True,2570046,1192682,43,50,1,103,0,0,120,3,0,97,3,0,245816,2567860,1191760
6682515,Avenches,11,False,2569878,1192664,0,0,0,54,23,1,94,5,0,104,4,1,105985,2575486,1197521
6459020,Avenches,83,False,2569522,1191827,64,14,0,59,4,0,77,0,1,78,1,0,208721,2528506,1185966
7050524,Avenches,51,True,2569878,1192664,90,24,0,110,12,0,102,14,1,107,3,0,105296,2570476,1193703
7042370,Avenches,32,True,2569822,1191785,41,68,0,104,24,0,114,3,0,122,0,0,197340,2562156,1186268
6458711,Avenches,84,False,2569629,1192428,65,6,0,60,4,0,80,12,0,84,11,0,377157,2578570,1183983
6458820,Avenches,46,True,2569505,1192167,44,10,0,56,8,0,110,2,1,80,2,0,126544,2573170,1181372
6682697,Avenches,9,False,2569081,1191922,0,0,0,82,6,1,56,6,1,43,5,0,229072,2572474,1181687
6326537,Avenches,44,True,2569551,1192465,74,22,1,56,6,0,55,8,1,64,0,0,39341,2562004,1186149
6682357,Avenches,59,True,2569377,1189211,78,6,0,50,12,1,94,22,0,93,2,0,128373,2569666,1192548
7023711,Avenches,25,True,2569766,1192598,63,3,0,48,34,0,109,8,0,60,2,0,42125,2569192,1197151
6644477,Avenches,72,False,2569535,1192028,84,14,1,60,8,0,51,24,1,82,13,1,97135,2569724,1192247
7043366,Avenches,1,False,2571195,1191519,0,0,0,79,10,0,48,6,0,66,1,0,293581,2561706,1185603
6682062,Avenches,30,True,2569967,1191747,104,22,1,78,23,0,94,7,0,112,2,1,89848,2575808,1190567
6681916,Avenches,11,False,2569640,1191715,0,0,0,82,22,1,46,4,0,82,0,0,378839,2531066,1159058
6682853,Avenches,7,False,2569377,1189379,0,0,0,49,16,1,48,9,0,103,1,0,74322,2569578,1192776
6681604,Avenches,85,False,2571007,1190254,64,14,0,60,8,0,56,12,1,66,1,0,9674,2537900,1158110
7057450,Avenches,47,True,2569982,1192679,42,20,0,50,6,0,102,17,0,112,2,0,193649,2603478,1198407
